              3D.DAT Grid Points
      X           Y        Longitude    Latitude
    (km)        (km)        (deg E)     (deg N)
     493.690     290.966     340.875      63.125
     500.000     290.959     341.000      63.125
     506.310     290.966     341.125      63.125
     512.620     290.984     341.250      63.125
     518.929     291.015     341.375      63.125
     525.239     291.059     341.500      63.125
     531.548     291.115     341.625      63.125
     537.858     291.184     341.750      63.125
     544.167     291.265     341.875      63.125
     550.476     291.359     342.000      63.125
     556.785     291.465     342.125      63.125
     563.094     291.583     342.250      63.125
     569.402     291.714     342.375      63.125
     575.710     291.858     342.500      63.125
     582.018     292.014     342.625      63.125
     588.326     292.182     342.750      63.125
     594.633     292.363     342.875      63.125
     600.940     292.556     343.000      63.125
     607.246     292.762     343.125      63.125
     613.552     292.980     343.250      63.125
     619.858     293.211     343.375      63.125
     626.163     293.454     343.500      63.125
     632.467     293.710     343.625      63.125
     638.771     293.978     343.750      63.125
     645.075     294.259     343.875      63.125
     651.378     294.552     344.000      63.125
     657.680     294.857     344.125      63.125
     663.982     295.175     344.250      63.125
     670.283     295.506     344.375      63.125
     676.583     295.849     344.500      63.125
     682.883     296.204     344.625      63.125
     689.182     296.572     344.750      63.125
     695.481     296.952     344.875      63.125
     701.778     297.345     345.000      63.125
     708.075     297.750     345.125      63.125
     714.371     298.168     345.250      63.125
     720.666     298.598     345.375      63.125
     726.960     299.041     345.500      63.125
     733.253     299.496     345.625      63.125
     739.546     299.963     345.750      63.125
     745.837     300.443     345.875      63.125
     752.128     300.935     346.000      63.125
     758.418     301.440     346.125      63.125
     764.706     301.957     346.250      63.125
     770.994     302.487     346.375      63.125
     777.280     303.029     346.500      63.125
     783.565     303.583     346.625      63.125
     789.850     304.150     346.750      63.125
     796.133     304.730     346.875      63.125
     802.415     305.321     347.000      63.125
     808.695     305.926     347.125      63.125
     814.975     306.542     347.250      63.125
     821.253     307.171     347.375      63.125
     827.531     307.813     347.500      63.125
     833.806     308.466     347.625      63.125
     840.081     309.133     347.750      63.125
     846.354     309.811     347.875      63.125
     852.626     310.502     348.000      63.125
     858.896     311.206     348.125      63.125
     865.165     311.922     348.250      63.125
     871.433     312.650     348.375      63.125
     877.699     313.391     348.500      63.125
     883.964     314.144     348.625      63.125
     890.227     314.909     348.750      63.125
     896.489     315.687     348.875      63.125
     902.749     316.477     349.000      63.125
     909.007     317.279     349.125      63.125
     915.264     318.094     349.250      63.125
     921.519     318.922     349.375      63.125
     927.773     319.761     349.500      63.125
     934.025     320.613     349.625      63.125
     940.275     321.478     349.750      63.125
     946.524     322.354     349.875      63.125
     952.771     323.244     350.000      63.125
      45.251     309.445     332.000      63.000
      51.526     308.552     332.125      63.000
      57.801     307.672     332.250      63.000
      64.079     306.803     332.375      63.000
      70.358     305.948     332.500      63.000
      76.639     305.104     332.625      63.000
      82.922     304.273     332.750      63.000
      89.206     303.455     332.875      63.000
      95.492     302.649     333.000      63.000
     101.779     301.855     333.125      63.000
     108.068     301.074     333.250      63.000
     114.359     300.305     333.375      63.000
     120.651     299.549     333.500      63.000
     126.945     298.805     333.625      63.000
     133.240     298.074     333.750      63.000
     139.536     297.355     333.875      63.000
     145.834     296.648     334.000      63.000
     152.133     295.954     334.125      63.000
     158.434     295.273     334.250      63.000
     164.736     294.603     334.375      63.000
     171.039     293.947     334.500      63.000
     177.343     293.303     334.625      63.000
     183.649     292.671     334.750      63.000
     189.956     292.051     334.875      63.000
     196.264     291.445     335.000      63.000
     202.574     290.850     335.125      63.000
     208.884     290.268     335.250      63.000
     215.196     289.699     335.375      63.000
     221.509     289.142     335.500      63.000
     227.823     288.598     335.625      63.000
     234.138     288.066     335.750      63.000
     240.454     287.546     335.875      63.000
     246.771     287.039     336.000      63.000
     253.089     286.545     336.125      63.000
     259.408     286.063     336.250      63.000
     265.728     285.593     336.375      63.000
     272.048     285.136     336.500      63.000
     278.370     284.692     336.625      63.000
     284.693     284.260     336.750      63.000
     291.016     283.841     336.875      63.000
     297.340     283.434     337.000      63.000
     303.665     283.039     337.125      63.000
     309.991     282.657     337.250      63.000
     316.318     282.288     337.375      63.000
     322.645     281.931     337.500      63.000
     328.973     281.586     337.625      63.000
     335.302     281.254     337.750      63.000
     341.631     280.935     337.875      63.000
     347.961     280.628     338.000      63.000
     354.291     280.334     338.125      63.000
     360.623     280.052     338.250      63.000
     366.954     279.783     338.375      63.000
     373.286     279.526     338.500      63.000
     379.619     279.281     338.625      63.000
     385.952     279.050     338.750      63.000
     392.286     278.830     338.875      63.000
     398.620     278.624     339.000      63.000
     404.954     278.430     339.125      63.000
     411.289     278.248     339.250      63.000
     417.624     278.079     339.375      63.000
     423.959     277.922     339.500      63.000
     430.295     277.778     339.625      63.000
     436.631     277.646     339.750      63.000
     442.967     277.527     339.875      63.000
     449.303     277.421     340.000      63.000
     455.640     277.327     340.125      63.000
     461.977     277.245     340.250      63.000
     468.314     277.177     340.375      63.000
     474.651     277.120     340.500      63.000
     480.988     277.076     340.625      63.000
     487.325     277.045     340.750      63.000
     493.663     277.026     340.875      63.000
     500.000     277.020     341.000      63.000
     506.337     277.026     341.125      63.000
     512.675     277.045     341.250      63.000
     519.012     277.076     341.375      63.000
     525.349     277.120     341.500      63.000
     531.686     277.177     341.625      63.000
     538.023     277.245     341.750      63.000
     544.360     277.327     341.875      63.000
     550.697     277.421     342.000      63.000
     557.033     277.527     342.125      63.000
     563.369     277.646     342.250      63.000
     569.705     277.778     342.375      63.000
     576.041     277.922     342.500      63.000
     582.376     278.079     342.625      63.000
     588.711     278.248     342.750      63.000
     595.046     278.430     342.875      63.000
     601.380     278.624     343.000      63.000
     607.714     278.830     343.125      63.000
     614.048     279.050     343.250      63.000
     620.381     279.281     343.375      63.000
     626.714     279.526     343.500      63.000
     633.046     279.783     343.625      63.000
     639.378     280.052     343.750      63.000
     645.709     280.334     343.875      63.000
     652.039     280.628     344.000      63.000
     658.369     280.935     344.125      63.000
     664.698     281.254     344.250      63.000
     671.027     281.586     344.375      63.000
     677.355     281.931     344.500      63.000
     683.682     282.288     344.625      63.000
     690.009     282.657     344.750      63.000
     696.334     283.039     344.875      63.000
     702.660     283.434     345.000      63.000
     708.984     283.841     345.125      63.000
     715.307     284.260     345.250      63.000
     721.630     284.692     345.375      63.000
     727.952     285.136     345.500      63.000
     734.272     285.593     345.625      63.000
     740.592     286.063     345.750      63.000
     746.911     286.545     345.875      63.000
     753.229     287.039     346.000      63.000
     759.546     287.546     346.125      63.000
     765.862     288.066     346.250      63.000
     772.177     288.598     346.375      63.000
     778.491     289.142     346.500      63.000
     784.804     289.699     346.625      63.000
     791.116     290.268     346.750      63.000
     797.426     290.850     346.875      63.000
     803.736     291.445     347.000      63.000
     810.044     292.051     347.125      63.000
     816.351     292.671     347.250      63.000
     822.657     293.303     347.375      63.000
     828.961     293.947     347.500      63.000
     835.264     294.603     347.625      63.000
     841.566     295.273     347.750      63.000
     847.867     295.954     347.875      63.000
     854.166     296.648     348.000      63.000
     860.464     297.355     348.125      63.000
     866.760     298.074     348.250      63.000
     873.055     298.805     348.375      63.000
     879.349     299.549     348.500      63.000
     885.641     300.305     348.625      63.000
     891.932     301.074     348.750      63.000
     898.221     301.855     348.875      63.000
     904.508     302.649     349.000      63.000
     910.794     303.455     349.125      63.000
     917.078     304.273     349.250      63.000
     923.361     305.104     349.375      63.000
     929.642     305.948     349.500      63.000
     935.921     306.803     349.625      63.000
     942.199     307.672     349.750      63.000
     948.474     308.552     349.875      63.000
     954.749     309.445     350.000      63.000
      43.273     295.646     332.000      62.875
      49.575     294.749     332.125      62.875
      55.878     293.865     332.250      62.875
      62.183     292.993     332.375      62.875
      68.490     292.133     332.500      62.875
      74.798     291.286     332.625      62.875
      81.108     290.452     332.750      62.875
      87.419     289.630     332.875      62.875
      93.733     288.820     333.000      62.875
     100.047     288.023     333.125      62.875
     106.364     287.239     333.250      62.875
     112.682     286.466     333.375      62.875
     119.001     285.707     333.500      62.875
     125.322     284.960     333.625      62.875
     131.644     284.225     333.750      62.875
     137.968     283.503     333.875      62.875
     144.293     282.793     334.000      62.875
     150.620     282.096     334.125      62.875
     156.948     281.412     334.250      62.875
     163.277     280.740     334.375      62.875
     169.608     280.080     334.500      62.875
     175.940     279.433     334.625      62.875
     182.273     278.799     334.750      62.875
     188.607     278.177     334.875      62.875
     194.943     277.567     335.000      62.875
     201.280     276.970     335.125      62.875
     207.618     276.386     335.250      62.875
     213.957     275.814     335.375      62.875
     220.297     275.255     335.500      62.875
     226.639     274.708     335.625      62.875
     232.981     274.174     335.750      62.875
     239.325     273.652     335.875      62.875
     245.669     273.143     336.000      62.875
     252.015     272.646     336.125      62.875
     258.361     272.162     336.250      62.875
     264.709     271.691     336.375      62.875
     271.057     271.232     336.500      62.875
     277.406     270.785     336.625      62.875
     283.756     270.351     336.750      62.875
     290.107     269.930     336.875      62.875
     296.459     269.521     337.000      62.875
     302.812     269.125     337.125      62.875
     309.165     268.741     337.250      62.875
     315.519     268.370     337.375      62.875
     321.874     268.012     337.500      62.875
     328.229     267.666     337.625      62.875
     334.585     267.333     337.750      62.875
     340.942     267.012     337.875      62.875
     347.300     266.704     338.000      62.875
     353.658     266.408     338.125      62.875
     360.016     266.125     338.250      62.875
     366.375     265.854     338.375      62.875
     372.735     265.596     338.500      62.875
     379.095     265.351     338.625      62.875
     385.456     265.118     338.750      62.875
     391.817     264.898     338.875      62.875
     398.179     264.690     339.000      62.875
     404.540     264.495     339.125      62.875
     410.903     264.313     339.250      62.875
     417.265     264.143     339.375      62.875
     423.628     263.986     339.500      62.875
     429.992     263.841     339.625      62.875
     436.355     263.709     339.750      62.875
     442.719     263.589     339.875      62.875
     449.083     263.482     340.000      62.875
     455.447     263.388     340.125      62.875
     461.811     263.306     340.250      62.875
     468.176     263.237     340.375      62.875
     474.541     263.180     340.500      62.875
     480.905     263.136     340.625      62.875
     487.270     263.105     340.750      62.875
     493.635     263.086     340.875      62.875
     500.000     263.080     341.000      62.875
     506.365     263.086     341.125      62.875
     512.730     263.105     341.250      62.875
     519.095     263.136     341.375      62.875
     525.459     263.180     341.500      62.875
     531.824     263.237     341.625      62.875
     538.189     263.306     341.750      62.875
     544.553     263.388     341.875      62.875
     550.917     263.482     342.000      62.875
     557.281     263.589     342.125      62.875
     563.645     263.709     342.250      62.875
     570.008     263.841     342.375      62.875
     576.372     263.986     342.500      62.875
     582.735     264.143     342.625      62.875
     589.097     264.313     342.750      62.875
     595.460     264.495     342.875      62.875
     601.821     264.690     343.000      62.875
     608.183     264.898     343.125      62.875
     614.544     265.118     343.250      62.875
     620.905     265.351     343.375      62.875
     627.265     265.596     343.500      62.875
     633.625     265.854     343.625      62.875
     639.984     266.125     343.750      62.875
     646.342     266.408     343.875      62.875
     652.700     266.704     344.000      62.875
     659.058     267.012     344.125      62.875
     665.415     267.333     344.250      62.875
     671.771     267.666     344.375      62.875
     678.126     268.012     344.500      62.875
     684.481     268.370     344.625      62.875
     690.835     268.741     344.750      62.875
     697.188     269.125     344.875      62.875
     703.541     269.521     345.000      62.875
     709.893     269.930     345.125      62.875
     716.244     270.351     345.250      62.875
     722.594     270.785     345.375      62.875
     728.943     271.232     345.500      62.875
     735.291     271.691     345.625      62.875
     741.639     272.162     345.750      62.875
     747.985     272.646     345.875      62.875
     754.331     273.143     346.000      62.875
     760.675     273.652     346.125      62.875
     767.019     274.174     346.250      62.875
     773.361     274.708     346.375      62.875
     779.703     275.255     346.500      62.875
     786.043     275.814     346.625      62.875
     792.382     276.386     346.750      62.875
     798.720     276.970     346.875      62.875
     805.057     277.567     347.000      62.875
     811.393     278.177     347.125      62.875
     817.727     278.799     347.250      62.875
     824.060     279.433     347.375      62.875
     830.392     280.080     347.500      62.875
     836.723     280.740     347.625      62.875
     843.052     281.412     347.750      62.875
     849.380     282.096     347.875      62.875
     855.707     282.793     348.000      62.875
     862.032     283.503     348.125      62.875
     868.356     284.225     348.250      62.875
     874.678     284.960     348.375      62.875
     880.999     285.707     348.500      62.875
     887.318     286.466     348.625      62.875
     893.636     287.239     348.750      62.875
     899.953     288.023     348.875      62.875
     906.267     288.820     349.000      62.875
     912.581     289.630     349.125      62.875
     918.892     290.452     349.250      62.875
     925.202     291.286     349.375      62.875
     931.510     292.133     349.500      62.875
     937.817     292.993     349.625      62.875
     944.122     293.865     349.750      62.875
     950.425     294.749     349.875      62.875
     956.727     295.646     350.000      62.875
      41.295     281.846     332.000      62.750
      47.624     280.945     332.125      62.750
      53.955     280.057     332.250      62.750
      60.287     279.181     332.375      62.750
      66.621     278.318     332.500      62.750
      72.956     277.467     332.625      62.750
      79.294     276.629     332.750      62.750
      85.633     275.804     332.875      62.750
      91.973     274.991     333.000      62.750
      98.315     274.190     333.125      62.750
     104.659     273.402     333.250      62.750
     111.004     272.627     333.375      62.750
     117.351     271.864     333.500      62.750
     123.699     271.113     333.625      62.750
     130.049     270.376     333.750      62.750
     136.400     269.650     333.875      62.750
     142.753     268.938     334.000      62.750
     149.107     268.238     334.125      62.750
     155.462     267.550     334.250      62.750
     161.819     266.875     334.375      62.750
     168.177     266.213     334.500      62.750
     174.536     265.563     334.625      62.750
     180.897     264.926     334.750      62.750
     187.259     264.301     334.875      62.750
     193.622     263.689     335.000      62.750
     199.986     263.089     335.125      62.750
     206.352     262.502     335.250      62.750
     212.718     261.928     335.375      62.750
     219.086     261.366     335.500      62.750
     225.455     260.817     335.625      62.750
     231.825     260.281     335.750      62.750
     238.196     259.757     335.875      62.750
     244.568     259.245     336.000      62.750
     250.941     258.746     336.125      62.750
     257.315     258.260     336.250      62.750
     263.690     257.787     336.375      62.750
     270.065     257.326     336.500      62.750
     276.442     256.877     336.625      62.750
     282.820     256.442     336.750      62.750
     289.198     256.019     336.875      62.750
     295.577     255.608     337.000      62.750
     301.958     255.210     337.125      62.750
     308.338     254.825     337.250      62.750
     314.720     254.452     337.375      62.750
     321.102     254.092     337.500      62.750
     327.485     253.745     337.625      62.750
     333.869     253.410     337.750      62.750
     340.253     253.088     337.875      62.750
     346.638     252.778     338.000      62.750
     353.024     252.481     338.125      62.750
     359.410     252.197     338.250      62.750
     365.797     251.925     338.375      62.750
     372.184     251.666     338.500      62.750
     378.572     251.420     338.625      62.750
     384.960     251.186     338.750      62.750
     391.349     250.965     338.875      62.750
     397.738     250.756     339.000      62.750
     404.127     250.560     339.125      62.750
     410.517     250.377     339.250      62.750
     416.907     250.207     339.375      62.750
     423.298     250.049     339.500      62.750
     429.688     249.903     339.625      62.750
     436.079     249.771     339.750      62.750
     442.471     249.650     339.875      62.750
     448.862     249.543     340.000      62.750
     455.254     249.448     340.125      62.750
     461.646     249.366     340.250      62.750
     468.038     249.297     340.375      62.750
     474.430     249.240     340.500      62.750
     480.823     249.195     340.625      62.750
     487.215     249.164     340.750      62.750
     493.608     249.145     340.875      62.750
     500.000     249.139     341.000      62.750
     506.392     249.145     341.125      62.750
     512.785     249.164     341.250      62.750
     519.177     249.195     341.375      62.750
     525.570     249.240     341.500      62.750
     531.962     249.297     341.625      62.750
     538.354     249.366     341.750      62.750
     544.746     249.448     341.875      62.750
     551.138     249.543     342.000      62.750
     557.529     249.650     342.125      62.750
     563.921     249.771     342.250      62.750
     570.312     249.903     342.375      62.750
     576.702     250.049     342.500      62.750
     583.093     250.207     342.625      62.750
     589.483     250.377     342.750      62.750
     595.873     250.560     342.875      62.750
     602.262     250.756     343.000      62.750
     608.651     250.965     343.125      62.750
     615.040     251.186     343.250      62.750
     621.428     251.420     343.375      62.750
     627.816     251.666     343.500      62.750
     634.203     251.925     343.625      62.750
     640.590     252.197     343.750      62.750
     646.976     252.481     343.875      62.750
     653.362     252.778     344.000      62.750
     659.747     253.088     344.125      62.750
     666.131     253.410     344.250      62.750
     672.515     253.745     344.375      62.750
     678.898     254.092     344.500      62.750
     685.280     254.452     344.625      62.750
     691.662     254.825     344.750      62.750
     698.042     255.210     344.875      62.750
     704.423     255.608     345.000      62.750
     710.802     256.019     345.125      62.750
     717.180     256.442     345.250      62.750
     723.558     256.877     345.375      62.750
     729.935     257.326     345.500      62.750
     736.310     257.787     345.625      62.750
     742.685     258.260     345.750      62.750
     749.059     258.746     345.875      62.750
     755.432     259.245     346.000      62.750
     761.804     259.757     346.125      62.750
     768.175     260.281     346.250      62.750
     774.545     260.817     346.375      62.750
     780.914     261.366     346.500      62.750
     787.282     261.928     346.625      62.750
     793.648     262.502     346.750      62.750
     800.014     263.089     346.875      62.750
     806.378     263.689     347.000      62.750
     812.741     264.301     347.125      62.750
     819.103     264.926     347.250      62.750
     825.464     265.563     347.375      62.750
     831.823     266.213     347.500      62.750
     838.181     266.875     347.625      62.750
     844.538     267.550     347.750      62.750
     850.893     268.238     347.875      62.750
     857.247     268.938     348.000      62.750
     863.600     269.650     348.125      62.750
     869.951     270.376     348.250      62.750
     876.301     271.113     348.375      62.750
     882.649     271.864     348.500      62.750
     888.996     272.627     348.625      62.750
     895.341     273.402     348.750      62.750
     901.685     274.190     348.875      62.750
     908.027     274.991     349.000      62.750
     914.367     275.804     349.125      62.750
     920.706     276.629     349.250      62.750
     927.044     277.467     349.375      62.750
     933.379     278.318     349.500      62.750
     939.713     279.181     349.625      62.750
     946.045     280.057     349.750      62.750
     952.376     280.945     349.875      62.750
     958.705     281.846     350.000      62.750
      39.317     268.045     332.000      62.625
      45.673     267.140     332.125      62.625
      52.031     266.248     332.250      62.625
      58.391     265.369     332.375      62.625
      64.752     264.502     332.500      62.625
      71.115     263.648     332.625      62.625
      77.479     262.806     332.750      62.625
      83.846     261.977     332.875      62.625
      90.213     261.160     333.000      62.625
      96.583     260.356     333.125      62.625
     102.954     259.565     333.250      62.625
     109.327     258.786     333.375      62.625
     115.701     258.020     333.500      62.625
     122.076     257.266     333.625      62.625
     128.454     256.525     333.750      62.625
     134.832     255.797     333.875      62.625
     141.212     255.081     334.000      62.625
     147.594     254.378     334.125      62.625
     153.976     253.688     334.250      62.625
     160.361     253.010     334.375      62.625
     166.746     252.344     334.500      62.625
     173.133     251.692     334.625      62.625
     179.521     251.052     334.750      62.625
     185.910     250.424     334.875      62.625
     192.301     249.810     335.000      62.625
     198.692     249.208     335.125      62.625
     205.085     248.618     335.250      62.625
     211.479     248.041     335.375      62.625
     217.875     247.477     335.500      62.625
     224.271     246.926     335.625      62.625
     230.668     246.387     335.750      62.625
     237.067     245.860     335.875      62.625
     243.466     245.347     336.000      62.625
     249.867     244.846     336.125      62.625
     256.268     244.358     336.250      62.625
     262.671     243.882     336.375      62.625
     269.074     243.419     336.500      62.625
     275.478     242.969     336.625      62.625
     281.883     242.531     336.750      62.625
     288.289     242.106     336.875      62.625
     294.696     241.694     337.000      62.625
     301.103     241.294     337.125      62.625
     307.512     240.907     337.250      62.625
     313.921     240.533     337.375      62.625
     320.331     240.172     337.500      62.625
     326.741     239.823     337.625      62.625
     333.153     239.486     337.750      62.625
     339.564     239.163     337.875      62.625
     345.977     238.852     338.000      62.625
     352.390     238.554     338.125      62.625
     358.804     238.268     338.250      62.625
     365.218     237.995     338.375      62.625
     371.633     237.735     338.500      62.625
     378.048     237.488     338.625      62.625
     384.464     237.253     338.750      62.625
     390.880     237.031     338.875      62.625
     397.297     236.821     339.000      62.625
     403.714     236.625     339.125      62.625
     410.131     236.441     339.250      62.625
     416.549     236.269     339.375      62.625
     422.967     236.111     339.500      62.625
     429.385     235.965     339.625      62.625
     435.804     235.831     339.750      62.625
     442.223     235.711     339.875      62.625
     448.642     235.603     340.000      62.625
     455.061     235.508     340.125      62.625
     461.481     235.425     340.250      62.625
     467.900     235.355     340.375      62.625
     474.320     235.298     340.500      62.625
     480.740     235.254     340.625      62.625
     487.160     235.222     340.750      62.625
     493.580     235.203     340.875      62.625
     500.000     235.197     341.000      62.625
     506.420     235.203     341.125      62.625
     512.840     235.222     341.250      62.625
     519.260     235.254     341.375      62.625
     525.680     235.298     341.500      62.625
     532.100     235.355     341.625      62.625
     538.519     235.425     341.750      62.625
     544.939     235.508     341.875      62.625
     551.358     235.603     342.000      62.625
     557.777     235.711     342.125      62.625
     564.196     235.831     342.250      62.625
     570.615     235.965     342.375      62.625
     577.033     236.111     342.500      62.625
     583.451     236.269     342.625      62.625
     589.869     236.441     342.750      62.625
     596.286     236.625     342.875      62.625
     602.703     236.821     343.000      62.625
     609.120     237.031     343.125      62.625
     615.536     237.253     343.250      62.625
     621.952     237.488     343.375      62.625
     628.367     237.735     343.500      62.625
     634.782     237.995     343.625      62.625
     641.196     238.268     343.750      62.625
     647.610     238.554     343.875      62.625
     654.023     238.852     344.000      62.625
     660.436     239.163     344.125      62.625
     666.847     239.486     344.250      62.625
     673.259     239.823     344.375      62.625
     679.669     240.172     344.500      62.625
     686.079     240.533     344.625      62.625
     692.488     240.907     344.750      62.625
     698.897     241.294     344.875      62.625
     705.304     241.694     345.000      62.625
     711.711     242.106     345.125      62.625
     718.117     242.531     345.250      62.625
     724.522     242.969     345.375      62.625
     730.926     243.419     345.500      62.625
     737.329     243.882     345.625      62.625
     743.732     244.358     345.750      62.625
     750.133     244.846     345.875      62.625
     756.534     245.347     346.000      62.625
     762.933     245.860     346.125      62.625
     769.332     246.387     346.250      62.625
     775.729     246.926     346.375      62.625
     782.125     247.477     346.500      62.625
     788.521     248.041     346.625      62.625
     794.915     248.618     346.750      62.625
     801.308     249.208     346.875      62.625
     807.699     249.810     347.000      62.625
     814.090     250.424     347.125      62.625
     820.479     251.052     347.250      62.625
     826.867     251.692     347.375      62.625
     833.254     252.344     347.500      62.625
     839.639     253.010     347.625      62.625
     846.024     253.688     347.750      62.625
     852.406     254.378     347.875      62.625
     858.788     255.081     348.000      62.625
     865.168     255.797     348.125      62.625
     871.546     256.525     348.250      62.625
     877.924     257.266     348.375      62.625
     884.299     258.020     348.500      62.625
     890.673     258.786     348.625      62.625
     897.046     259.565     348.750      62.625
     903.417     260.356     348.875      62.625
     909.787     261.160     349.000      62.625
     916.154     261.977     349.125      62.625
     922.521     262.806     349.250      62.625
     928.885     263.648     349.375      62.625
     935.248     264.502     349.500      62.625
     941.609     265.369     349.625      62.625
     947.969     266.248     349.750      62.625
     954.327     267.140     349.875      62.625
     960.683     268.045     350.000      62.625
      37.339     254.243     332.000      62.500
      43.722     253.335     332.125      62.500
      50.107     252.439     332.250      62.500
      56.494     251.556     332.375      62.500
      62.883     250.685     332.500      62.500
      69.273     249.827     332.625      62.500
      75.665     248.982     332.750      62.500
      82.058     248.149     332.875      62.500
      88.454     247.329     333.000      62.500
      94.851     246.521     333.125      62.500
     101.249     245.727     333.250      62.500
     107.649     244.944     333.375      62.500
     114.051     244.175     333.500      62.500
     120.454     243.418     333.625      62.500
     126.858     242.674     333.750      62.500
     133.264     241.942     333.875      62.500
     139.671     241.224     334.000      62.500
     146.080     240.517     334.125      62.500
     152.490     239.824     334.250      62.500
     158.902     239.143     334.375      62.500
     165.315     238.475     334.500      62.500
     171.729     237.820     334.625      62.500
     178.145     237.177     334.750      62.500
     184.561     236.547     334.875      62.500
     190.979     235.929     335.000      62.500
     197.399     235.325     335.125      62.500
     203.819     234.733     335.250      62.500
     210.240     234.153     335.375      62.500
     216.663     233.587     335.500      62.500
     223.087     233.033     335.625      62.500
     229.512     232.492     335.750      62.500
     235.938     231.963     335.875      62.500
     242.365     231.448     336.000      62.500
     248.793     230.944     336.125      62.500
     255.221     230.454     336.250      62.500
     261.651     229.976     336.375      62.500
     268.082     229.512     336.500      62.500
     274.514     229.059     336.625      62.500
     280.947     228.620     336.750      62.500
     287.380     228.193     336.875      62.500
     293.814     227.779     337.000      62.500
     300.249     227.378     337.125      62.500
     306.685     226.989     337.250      62.500
     313.122     226.613     337.375      62.500
     319.559     226.250     337.500      62.500
     325.997     225.900     337.625      62.500
     332.436     225.562     337.750      62.500
     338.875     225.237     337.875      62.500
     345.316     224.925     338.000      62.500
     351.756     224.625     338.125      62.500
     358.197     224.338     338.250      62.500
     364.639     224.064     338.375      62.500
     371.081     223.803     338.500      62.500
     377.524     223.555     338.625      62.500
     383.968     223.319     338.750      62.500
     390.411     223.096     338.875      62.500
     396.855     222.885     339.000      62.500
     403.300     222.688     339.125      62.500
     409.745     222.503     339.250      62.500
     416.190     222.331     339.375      62.500
     422.636     222.172     339.500      62.500
     429.082     222.025     339.625      62.500
     435.528     221.891     339.750      62.500
     441.975     221.770     339.875      62.500
     448.421     221.662     340.000      62.500
     454.868     221.566     340.125      62.500
     461.315     221.483     340.250      62.500
     467.762     221.413     340.375      62.500
     474.210     221.356     340.500      62.500
     480.657     221.311     340.625      62.500
     487.105     221.279     340.750      62.500
     493.552     221.260     340.875      62.500
     500.000     221.254     341.000      62.500
     506.448     221.260     341.125      62.500
     512.895     221.279     341.250      62.500
     519.343     221.311     341.375      62.500
     525.790     221.356     341.500      62.500
     532.237     221.413     341.625      62.500
     538.685     221.483     341.750      62.500
     545.132     221.566     341.875      62.500
     551.579     221.662     342.000      62.500
     558.025     221.770     342.125      62.500
     564.472     221.891     342.250      62.500
     570.918     222.025     342.375      62.500
     577.364     222.172     342.500      62.500
     583.810     222.331     342.625      62.500
     590.255     222.503     342.750      62.500
     596.700     222.688     342.875      62.500
     603.144     222.885     343.000      62.500
     609.589     223.096     343.125      62.500
     616.032     223.319     343.250      62.500
     622.476     223.555     343.375      62.500
     628.919     223.803     343.500      62.500
     635.361     224.064     343.625      62.500
     641.803     224.338     343.750      62.500
     648.244     224.625     343.875      62.500
     654.684     224.925     344.000      62.500
     661.125     225.237     344.125      62.500
     667.564     225.562     344.250      62.500
     674.003     225.900     344.375      62.500
     680.441     226.250     344.500      62.500
     686.878     226.613     344.625      62.500
     693.315     226.989     344.750      62.500
     699.751     227.378     344.875      62.500
     706.186     227.779     345.000      62.500
     712.620     228.193     345.125      62.500
     719.054     228.620     345.250      62.500
     725.486     229.059     345.375      62.500
     731.918     229.512     345.500      62.500
     738.349     229.976     345.625      62.500
     744.779     230.454     345.750      62.500
     751.207     230.944     345.875      62.500
     757.635     231.448     346.000      62.500
     764.062     231.963     346.125      62.500
     770.488     232.492     346.250      62.500
     776.913     233.033     346.375      62.500
     783.337     233.587     346.500      62.500
     789.760     234.153     346.625      62.500
     796.181     234.733     346.750      62.500
     802.601     235.325     346.875      62.500
     809.021     235.929     347.000      62.500
     815.439     236.547     347.125      62.500
     821.855     237.177     347.250      62.500
     828.271     237.820     347.375      62.500
     834.685     238.475     347.500      62.500
     841.098     239.143     347.625      62.500
     847.510     239.824     347.750      62.500
     853.920     240.517     347.875      62.500
     860.329     241.224     348.000      62.500
     866.736     241.942     348.125      62.500
     873.142     242.674     348.250      62.500
     879.546     243.418     348.375      62.500
     885.949     244.175     348.500      62.500
     892.351     244.944     348.625      62.500
     898.751     245.727     348.750      62.500
     905.149     246.521     348.875      62.500
     911.546     247.329     349.000      62.500
     917.942     248.149     349.125      62.500
     924.335     248.982     349.250      62.500
     930.727     249.827     349.375      62.500
     937.117     250.685     349.500      62.500
     943.506     251.556     349.625      62.500
     949.893     252.439     349.750      62.500
     956.278     253.335     349.875      62.500
     962.661     254.243     350.000      62.500
      35.361     240.440     332.000      62.375
      41.771     239.528     332.125      62.375
      48.183     238.628     332.250      62.375
      54.598     237.741     332.375      62.375
      61.013     236.867     332.500      62.375
      67.431     236.005     332.625      62.375
      73.850     235.156     332.750      62.375
      80.271     234.320     332.875      62.375
      86.694     233.496     333.000      62.375
      93.118     232.685     333.125      62.375
      99.544     231.887     333.250      62.375
     105.971     231.102     333.375      62.375
     112.400     230.329     333.500      62.375
     118.831     229.569     333.625      62.375
     125.262     228.822     333.750      62.375
     131.696     228.087     333.875      62.375
     138.131     227.365     334.000      62.375
     144.567     226.656     334.125      62.375
     151.004     225.959     334.250      62.375
     157.443     225.276     334.375      62.375
     163.884     224.605     334.500      62.375
