TimeBeginning,ElPanama_raw,ElPanama_KNN
2017-03-21 08:00:00,25.123279999999998,25.123279999999998
2017-03-21 09:00:00,3.97151,3.97151
2017-03-21 10:00:00,11.07245,11.07245
2017-03-21 11:00:00,,22.420521779841266
2017-03-21 12:00:00,,24.955410140675284
2017-03-21 13:00:00,,26.35180187248189
2017-03-21 14:00:00,,27.074448512050626
2017-03-21 15:00:00,,27.856376453514173
2017-03-21 16:00:00,,28.396875615041406
2017-03-21 17:00:00,,28.688681457225275
2017-03-21 18:00:00,,28.889518800377843
2017-03-21 19:00:00,,29.017456156211843
2017-03-21 20:00:00,,29.187893300138054
2017-03-21 21:00:00,,29.068012244148306
2017-03-21 22:00:00,,29.023191968460832
2017-03-21 23:00:00,,28.914809885041436
2017-03-22 00:00:00,,28.73174827346309
2017-03-22 01:00:00,,28.45389932167041
2017-03-22 02:00:00,,27.502900472729163
2017-03-22 03:00:00,,26.929633384453904
2017-03-22 04:00:00,,25.70222444155836
2017-03-22 05:00:00,,24.270777460525686
2017-03-22 06:00:00,,20.791611673953984
2017-03-22 07:00:00,0.48623,0.48623
2017-03-22 08:00:00,,20.089355447063372
2017-03-22 09:00:00,9.28688,9.28688
2017-03-22 10:00:00,32.38322,32.38322
2017-03-22 11:00:00,22.94339,22.94339
2017-03-22 12:00:00,,26.285476524806427
2017-03-22 13:00:00,,25.040002509216762
2017-03-22 14:00:00,3.84272,3.84272
2017-03-22 15:00:00,,26.28057246421037
2017-03-22 16:00:00,11.76728,11.76728
2017-03-22 17:00:00,11.85155,11.85155
2017-03-22 18:00:00,53.630390000000006,53.630390000000006
2017-03-22 19:00:00,118.70273,118.70273
2017-03-22 20:00:00,71.41771999999999,71.41771999999999
2017-03-22 21:00:00,73.34639,73.34639
2017-03-22 22:00:00,91.05899000000001,91.05899000000001
2017-03-22 23:00:00,1.7216599999999997,1.7216599999999997
2017-03-23 00:00:00,,34.08195075054092
2017-03-23 01:00:00,,33.112348028209986
2017-03-23 02:00:00,,30.918899481572176
2017-03-23 03:00:00,,28.35136539960589
2017-03-23 04:00:00,,25.44461254754141
2017-03-23 05:00:00,20.40416,20.40416
2017-03-23 06:00:00,18.340339999999998,18.340339999999998
2017-03-23 07:00:00,8.466439999999999,8.466439999999999
2017-03-23 08:00:00,1.29395,1.29395
2017-03-23 09:00:00,4.98911,4.98911
2017-03-23 10:00:00,20.37872,20.37872
2017-03-23 11:00:00,17.13989,17.13989
2017-03-23 12:00:00,,21.66709167081524
2017-03-23 13:00:00,,22.988608533828028
2017-03-23 14:00:00,,24.07694271759896
2017-03-23 15:00:00,,25.09277580598338
2017-03-23 16:00:00,,26.31443376918583
2017-03-23 17:00:00,,28.405565581249373
2017-03-23 18:00:00,37.70177,37.70177
2017-03-23 19:00:00,34.35005,34.35005
2017-03-23 20:00:00,,28.019170771277135
2017-03-23 21:00:00,,26.150982127345266
2017-03-23 22:00:00,,24.95127839829112
2017-03-23 23:00:00,,23.949153994912617
2017-03-24 00:00:00,,22.955718227562453
2017-03-24 01:00:00,,21.821224011844407
2017-03-24 02:00:00,,20.29940320569897
2017-03-24 03:00:00,,17.5946773731482
2017-03-24 04:00:00,5.34845,5.34845
2017-03-24 05:00:00,,16.620794512506652
2017-03-24 06:00:00,,16.650835875086333
2017-03-24 07:00:00,2.75834,2.75834
2017-03-24 08:00:00,28.88045,28.88045
2017-03-24 09:00:00,12.683119999999999,12.683119999999999
2017-03-24 10:00:00,15.93944,15.93944
2017-03-24 11:00:00,26.00573,26.00573
2017-03-24 12:00:00,,21.31957489173043
2017-03-24 13:00:00,,21.073146776176745
2017-03-24 14:00:00,,21.02603640575522
2017-03-24 15:00:00,,20.932589261935874
2017-03-24 16:00:00,,20.69861711161571
2017-03-24 17:00:00,,20.17903540577249
2017-03-24 18:00:00,,18.898133753564796
2017-03-24 19:00:00,13.26188,13.26188
2017-03-24 20:00:00,,18.807671930744903
2017-03-24 21:00:00,,20.065433192548944
2017-03-24 22:00:00,,20.595212711450547
2017-03-24 23:00:00,,20.853561530179963
2017-03-25 00:00:00,,20.96930239130677
2017-03-25 01:00:00,,20.991267600448094
2017-03-25 02:00:00,,20.9395322906642
2017-03-25 03:00:00,,20.81920559072216
2017-03-25 04:00:00,,20.620184364994458
2017-03-25 05:00:00,,20.292884549202178
2017-03-25 06:00:00,,19.558680882563213
2017-03-25 07:00:00,12.44462,12.44462
