,TS_station_point,9pntmin,9pntmax,9ptmean
2017-03-11 02:00:00,0.0,0.0,0.0,0.0
2017-03-11 03:00:00,0.0,0.0,0.0,0.0
2017-03-11 04:00:00,0.0,0.0,0.0,0.0
2017-03-11 05:00:00,50.924012999999995,0.0,50.924012999999995,22.886069811111113
2017-03-11 06:00:00,0.6125206900000001,0.0,2.17151,0.8215638527777778
2017-03-11 07:00:00,0.0,0.0,0.0,0.0
2017-03-11 08:00:00,0.0,0.0,0.0,0.0
2017-03-11 09:00:00,0.0,0.0,0.0,0.0
2017-03-11 10:00:00,0.0,0.0,0.0,0.0
2017-03-11 11:00:00,0.0,0.0,97.070537,13.402195566666668
2017-03-11 12:00:00,6.5082058,2.6831183000000003,13.066749,7.176470299999999
2017-03-11 13:00:00,0.0,0.0,0.0,0.0
2017-03-11 14:00:00,0.0,0.0,0.0,0.0
2017-03-11 15:00:00,0.0,0.0,0.0,0.0
2017-03-11 16:00:00,0.0,0.0,0.0,0.0
2017-03-11 17:00:00,88.06418900000001,2.3263211999999998,253.2184,115.9195286888889
2017-03-11 18:00:00,0.043796067,0.009519205,0.083534886,0.041188191222222226
2017-03-11 19:00:00,0.0,0.0,0.0,0.0
2017-03-11 20:00:00,0.0,0.0,0.0,0.0
2017-03-11 21:00:00,0.0,0.0,0.0,0.0
2017-03-11 22:00:00,0.0,0.0,0.0,0.0
2017-03-11 23:00:00,0.0,0.0,19.750798,3.404981444444444
2017-03-12 00:00:00,0.025436384,0.0040016856,0.064112442,0.026968750677777778
2017-03-12 01:00:00,0.0,0.0,0.0,0.0
2017-03-12 02:00:00,0.0,0.0,0.0,0.0
2017-03-12 03:00:00,0.0,0.0,0.0,0.0
2017-03-12 04:00:00,0.0,0.0,0.0,0.0
2017-03-12 05:00:00,7.9891860999999995,0.0,59.833157,20.117490177777782
2017-03-12 06:00:00,0.049203678,0.0,1.7055752,0.40281060333333335
2017-03-12 07:00:00,0.0,0.0,0.0,0.0
2017-03-12 08:00:00,0.0,0.0,0.0,0.0
2017-03-12 09:00:00,0.0,0.0,0.0,0.0
2017-03-12 10:00:00,0.0,0.0,0.0,0.0
2017-03-12 11:00:00,23.917188,0.0,75.357842,25.146751944444443
2017-03-12 12:00:00,2.9728808,0.080421827,8.5790098,3.3344379641111113
2017-03-12 13:00:00,0.0,0.0,0.0,0.0
2017-03-12 14:00:00,0.0,0.0,0.0,0.0
