,TS_station_point,9pntmin,9pntmax,9ptmean
2017-03-12 05:00:00,19.905441,0.0,89.710651,34.300363322222225
2017-03-12 06:00:00,0.44084879,0.0,3.7280518,1.1670095031111112
2017-03-12 07:00:00,0.0,0.0,0.0,0.0
2017-03-12 08:00:00,0.0,0.0,0.0,0.0
2017-03-12 09:00:00,0.0,0.0,0.0,0.0
2017-03-12 10:00:00,0.0,0.0,0.0,0.0
2017-03-12 11:00:00,0.0,0.0,0.0,0.0
2017-03-12 12:00:00,19.027071,15.717534999999998,22.850597999999998,19.763283777777776
2017-03-12 13:00:00,0.0,0.0,0.0,0.0
2017-03-12 14:00:00,0.0,0.0,0.0,0.0
2017-03-12 15:00:00,0.0,0.0,0.0,0.0
2017-03-12 16:00:00,0.0,0.0,0.0,0.0
2017-03-12 17:00:00,19.014131,16.037546,20.25799,18.598841
2017-03-12 18:00:00,0.63954087,0.20756646,1.7628473,0.7609407433333334
2017-03-12 19:00:00,0.0,0.0,0.0,0.0
2017-03-12 20:00:00,0.0,0.0,0.0,0.0
2017-03-12 21:00:00,0.0,0.0,0.0,0.0
2017-03-12 22:00:00,0.0,0.0,0.0,0.0
2017-03-12 23:00:00,182.98297,110.72771999999999,244.08747,180.15826111111107
2017-03-13 00:00:00,12.998802000000001,5.422420099999999,24.162182,13.746280166666669
2017-03-13 01:00:00,0.0,0.0,0.0,0.0
2017-03-13 02:00:00,0.0,0.0,0.0,0.0
2017-03-13 03:00:00,0.0,0.0,0.0,0.0
2017-03-13 04:00:00,0.0,0.0,0.0,0.0
2017-03-13 05:00:00,0.0,0.0,0.0,0.0
2017-03-13 06:00:00,0.0,0.0,0.0,0.0
2017-03-13 07:00:00,0.0,0.0,0.0,0.0
2017-03-13 08:00:00,0.0,0.0,0.0,0.0
2017-03-13 09:00:00,0.0,0.0,0.0,0.0
2017-03-13 10:00:00,0.0,0.0,0.0,0.0
2017-03-13 11:00:00,0.0,0.0,6.5484901,0.9711844444444444
2017-03-13 12:00:00,18.915549,15.751852,24.110308,20.004134333333333
2017-03-13 13:00:00,0.0,0.0,0.0,0.0
2017-03-13 14:00:00,0.0,0.0,0.0,0.0
2017-03-13 15:00:00,0.0,0.0,0.0,0.0
2017-03-13 16:00:00,0.0,0.0,0.0,0.0
2017-03-13 17:00:00,20.943266,20.166463999999998,21.22478,20.787053333333333
2017-03-13 18:00:00,0.5912185099999999,0.13640162,1.5934139,0.6736485933333334
2017-03-13 19:00:00,0.0,0.0,0.0,0.0
2017-03-13 20:00:00,0.0,0.0,0.0,0.0
2017-03-13 21:00:00,0.0,0.0,0.0,0.0
2017-03-13 22:00:00,0.0,0.0,0.0,0.0
2017-03-13 23:00:00,0.93161748,0.0,6.0461439,2.044855008888889
2017-03-14 00:00:00,1.8317496,0.19378966,9.799342500000002,3.857695251111111
2017-03-14 01:00:00,0.0,0.0,0.0,0.0
2017-03-14 02:00:00,0.0,0.0,0.0,0.0
2017-03-14 03:00:00,0.0,0.0,0.0,0.0
2017-03-14 04:00:00,0.0,0.0,0.0,0.0
2017-03-14 05:00:00,0.0,0.0,7.3159958,1.8641764333333333
